ID,line,path,eva_nr,category,station,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,departure_delay_m,info,arrival_delay_check,departure_delay_check
-3505828193885576106-2407111622-7,RB57,Tegernsee|Gmund(Tegernsee)|Finsterwald|Moosrain|Schaftlach|Warngau,8002980,3,Holzkirchen,Bayern,Holzkirchen,83607,11.697234,47.884384,2024-07-11 16:56:00,2024-07-11 17:04:00,2024-07-11 16:56:00,2024-07-11 17:04:00,0,0,,on_time,on_time
5584951221219522401-2407102229-23,2,Bruchsal|Bruchsal Sportzentrum|Bruchsal Am Mantel|Karlsdorf|Graben-Neudorf|Graben-Neudorf Nord|Huttenheim|Philippsburg(Baden)|Rheinsheim|Germersheim Mitte/Rhein|Germersheim|Lingenfeld|Heiligenstein(Pfalz)|Berghausen(Pfalz)|Speyer Hbf|Speyer Nord-West|Schifferstadt Süd|Schifferstadt|Limburgerhof|Ludwigshafen-Rheingönheim|Ludwigshafen-Mundenheim|Ludwigshafen(Rh)Hbf,8003759,3,Ludwigshafen (Rhein) Mitte,Rheinland-Pfalz,Ludwigshafen,67061,8.452152,49.479005,2024-07-11 00:04:00,2024-07-11 00:06:00,2024-07-11 00:08:00,2024-07-11 00:08:00,4,2,Störung,on_time,on_time
-5006626778859705318-2407092348-8,1,Hamburg-Poppenbüttel|Hamburg-Wellingsbüttel|Hamburg Hoheneichen|Hamburg Kornweg(Klein Borstel)|Hamburg-Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr,8000805,4,Barmbek,Hamburg,Hamburg,22305,10.044164,53.587458,2024-07-10 00:04:00,2024-07-10 00:05:00,2024-07-10 00:04:00,2024-07-10 00:05:00,0,0,,on_time,on_time
-5915511334883665577-2407131021-8,2,Berlin-Lichtenrade|Berlin Schichauweg|Berlin Buckower Chaussee|Berlin-Marienfelde|Berlin Attilastr.|Berlin Priesterweg|Berlin Südkreuz (S),8089050,5,Yorckstraße,Berlin,Berlin,10965,13.372128,52.49117,2024-07-13 10:39:00,2024-07-13 10:39:00,2024-07-13 10:39:00,2024-07-13 10:39:00,0,0,,on_time,on_time
8783116678913773719-2407122351-23,7,Ahrensfelde (S)|Berlin Mehrower Allee|Berlin Raoul-Wallenberg-Str.|Berlin-Marzahn|Berlin Poelchaustr.|Berlin Springpfuhl|Berlin-Friedrichsfelde Ost|Berlin-Lichtenberg (S)|Berlin Nöldnerplatz|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S)|Berlin Jannowitzbrücke|Berlin Alexanderplatz (S)|Berlin Hackescher Markt|Berlin Friedrichstraße (S)|Berlin Hbf (S-Bahn)|Berlin Bellevue|Berlin-Tiergarten|Berlin Zoologischer Garten (S)|Berlin Savignyplatz|Berlin Charlottenburg (S),8089047,3,Berlin-Westkreuz,Berlin,Berlin,14057,13.283966,52.500737,2024-07-13 00:39:00,2024-07-13 00:40:00,2024-07-13 00:39:00,2024-07-13 00:40:00,0,0,Störung,on_time,on_time
-8780691040161448342-2407121228-6,3,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S),8002561,4,Wilhelmsburg,Hamburg,Hamburg,21109,10.007006,53.498936,2024-07-12 12:44:00,2024-07-12 12:44:00,,,0,0,Information,on_time,on_time
-1408247048715553171-2407121033-4,1,Rostock Hbf|Rostock Parkstraße|Rostock Holbeinplatz,8012803,5,Rostock-Bramow,Mecklenburg-Vorpommern,Rostock,18069,12.090548,54.101746,2024-07-12 10:39:00,2024-07-12 10:40:00,,,0,0,Störung,on_time,on_time
4068219331886202018-2407131423-3,RB10,Frankfurt(Main)Hbf|Frankfurt-Höchst,8000615,4,Mainz-Kastel,Hessen,Wiesbaden,55252,8.283174,50.00658,2024-07-13 14:49:00,2024-07-13 14:49:00,,,0,0,,on_time,on_time
-8539799744586632583-2407081904-3,RB57,München Hbf Gl.27-36|München Donnersbergerbrücke,8004130,4,München Harras,Bayern,München,81369,11.536311,48.117747,2024-07-08 19:11:00,2024-07-08 19:12:00,2024-07-08 19:11:00,2024-07-08 19:12:00,0,0,,on_time,on_time
-7408089918906177266-2407122047-8,1,Meißen Triebischtal|Meißen Altstadt|Meißen|Neusörnewitz|Coswig(b Dresden)|Radebeul-Zitzschewig|Radebeul-Kötzschenbroda,8012700,5,Radebeul-Weintraube,Sachsen,Radebeul,1445,13.6557484,51.1031245,2024-07-12 21:06:00,2024-07-12 21:07:00,2024-07-12 21:09:00,2024-07-12 21:10:00,3,3,,on_time,on_time
-5525803330623278695-2407120511-2,4,München Ost,8004136,3,München Rosenheimer Platz,Bayern,München,81669,11.593049,48.129168,2024-07-12 05:12:00,2024-07-12 05:13:00,2024-07-12 05:15:00,2024-07-12 05:15:00,3,2,,on_time,on_time
3933755154037023059-2407121411-12,1,München Leuchtenbergring|München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf (tief)|München Hackerbrücke|München Donnersbergerbrücke|München Hirschgarten|München-Laim,8004155,4,München-Moosach,Bayern,München,80992,11.506237,48.180258,2024-07-12 14:34:00,2024-07-12 14:36:00,2024-07-12 14:35:00,2024-07-12 14:36:00,1,0,,on_time,on_time
5460249665268175383-2407111332-9,2,Hamburg-Altona(S)|Hamburg Holstenstraße|Hamburg-Sternschanze|Hamburg Dammtor|Hamburg Hbf (S-Bahn)|Hamburg Berliner Tor|Hamburg-Rothenburgsort|Hamburg-Tiefstack,8000971,5,Billwerder-Moorfleet,Hamburg,Hamburg,22113,10.096658,53.515589,2024-07-11 13:55:00,2024-07-11 13:55:00,,,0,0,,on_time,on_time
7703196046878005713-2407091724-1,EV,,8000139,3,Günzburg,Bayern,Günzburg,89312,10.2792621,48.4605626,,2024-07-09 17:24:00,,,0,0,,on_time,on_time
-2652335480362661054-2407141731-22,9,Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim,8005221,4,Rüsselsheim Opelwerk,Hessen,Rüsselsheim,65428,8.400373,49.988,2024-07-14 18:29:00,2024-07-14 18:29:00,2024-07-14 18:33:00,2024-07-14 18:33:00,4,4,,on_time,on_time
-2747425376217796726-2407090850-15,19,Au(Sieg)|Rosbach(Sieg)|Schladern(Sieg)|Dattenfeld(Sieg)|Herchen|Eitorf|Merten(Sieg)|Hennef im Siegbogen|Hennef(Sieg)|Siegburg/Bonn|Troisdorf|Spich|Porz-Wahn|Köln/Bonn Flughafen,8003358,4,Köln Frankfurter Straße,Nordrhein-Westfalen,Köln,51149,7.051262,50.915219,2024-07-09 09:48:00,2024-07-09 09:49:00,2024-07-09 09:48:00,2024-07-09 09:49:00,0,0,,on_time,on_time
81734802606482677-2407101331-17,1,München Flughafen Terminal|München Flughafen Besucherpark|Neufahrn(b Freising)|Eching|Lohhof|Unterschleißheim|Oberschleißheim|München-Feldmoching|München-Fasanerie|München-Moosach|München-Laim|München Hirschgarten|München Donnersbergerbrücke|München Hackerbrücke|München Hbf (tief)|München Karlsplatz,8004135,3,München Marienplatz,Bayern,München,80331,11.575386,48.137048,2024-07-10 14:18:00,2024-07-10 14:19:00,2024-07-10 14:22:00,2024-07-10 14:23:00,4,4,,on_time,on_time
6307712589754017583-2407100712-1,RB77,,8005444,5,Schwabmünchen,Bayern,Schwabmünchen,86830,10.768291,48.178688,,2024-07-10 07:12:00,,2024-07-10 07:12:00,0,0,,on_time,on_time
2463904654381575746-2407091248-21,41,Berlin Beusselstraße|Berlin Westhafen|Berlin-Wedding|Berlin Gesundbrunnen(S)|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz (S)|Berlin Treptower Park|Berlin Sonnenallee|Berlin-Neukölln|Berlin Hermannstraße|Berlin-Tempelhof|Berlin Südkreuz (S)|Berlin-Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz,8089112,4,Heidelberger Platz,Berlin,Berlin,10713,13.312018,52.479972,2024-07-09 13:32:00,2024-07-09 13:33:00,2024-07-09 13:32:00,2024-07-09 13:33:00,0,0,,on_time,on_time
-4205388531905102559-2407081133-10,3,Warnemünde|Warnemünde Werft|Rostock-Lichtenhagen|Rostock-Lütten Klein|Rostock-Evershagen|Rostock-Marienehe|Rostock-Bramow|Rostock Holbeinplatz|Rostock Parkstraße,8010304,2,Rostock Hbf,Mecklenburg-Vorpommern,Rostock,18055,12.131079,54.078246,2024-07-08 11:54:00,2024-07-08 12:06:00,2024-07-08 11:54:00,2024-07-08 12:07:00,0,1,,on_time,on_time
8669131246322301354-2407111435-7,10b,Mannheim Hbf|Heidelberg Hbf|Neckargemünd|Meckesheim|Sinsheim(Elsenz) Hbf|Sinsheim Museum/Arena,8000736,5,Bad Rappenau,Baden-Württemberg,Bad Rappenau,74906,9.101529,49.237765,2024-07-11 15:26:00,2024-07-11 15:27:00,2024-07-11 15:28:00,2024-07-11 15:29:00,2,2,,on_time,on_time
-722858157423261771-2407111233-6,RB90,Betzdorf(Sieg)|Scheuerfeld(Sieg)|Niederhövels|Wissen(Sieg)|Etzbach,8000012,3,Au (Sieg),Nordrhein-Westfalen,Windeck,51570,7.656537,50.773765,2024-07-11 12:54:00,2024-07-11 13:00:00,2024-07-11 12:54:00,2024-07-11 13:00:00,0,0,,on_time,on_time
-7466051146770915065-2407080818-12,18,Cottbus Hbf|Drebkau|Neupetershain|Sedlitz Ost|Senftenberg|Ruhland|Ortrand|Lampertswalde|Großenhain Cottb Bf|Priestewitz|Weinböhla Hp,8010072,4,Coswig (Bz Dresden),Sachsen,Coswig,1640,13.579414,51.12281,2024-07-08 09:46:00,2024-07-08 09:47:00,2024-07-08 09:47:00,2024-07-08 09:48:00,1,1,,on_time,on_time
5961140515366953655-2407092117-2,45,Flughafen BER (S-Bahn),8013241,5,Waßmannsdorf,Brandenburg,Waßmannsdorf,12529,13.4635305,52.36842,2024-07-09 21:20:00,2024-07-09 21:21:00,2024-07-09 21:20:00,2024-07-09 21:21:00,0,0,,on_time,on_time
5611322541670606282-2407122015-23,1,Bad Schandau|Königstein(Sächs Schw)|Kurort Rathen|Stadt Wehlen(Sachs)|Obervogelgesang|Pirna|Heidenau-Großsedlitz|Heidenau Süd|Heidenau|Dresden-Zschachwitz|Dresden-Niedersedlitz|Dresden-Dobritz|Dresden-Reick|Dresden-Strehlen|Dresden Hbf|Dresden Mitte|Dresden-Neustadt|Dresden Bischofsplatz|Dresden-Pieschen|Dresden-Trachau|Radebeul Ost|Radebeul-Weintraube,8010293,5,Radebeul-Kötzschenbroda,Sachsen,Radebeul,1445,13.628693,51.107615,2024-07-12 21:20:00,2024-07-12 21:20:00,2024-07-12 21:25:00,2024-07-12 21:26:00,5,6,,on_time,delay
-628338613961487099-2407131833-10,8,Kamenz(Sachs)|Bischheim-Gersdorf|Pulsnitz|Pulsnitz Süd|Großröhrsdorf|Kleinröhrsdorf|Radeberg|Langebrück(Sachs)|Dresden-Klotzsche,8011418,5,Dresden Industriegelände,Sachsen,Dresden,1129,13.762772,51.087456,2024-07-13 19:10:00,2024-07-13 19:11:00,2024-07-13 19:10:00,2024-07-13 19:11:00,0,0,Bauarbeiten,on_time,on_time
-8910016184245357612-2407092238-6,RS21,Biberach(Riß)|Warthausen|Schemmerberg|Laupheim Stadt|Laupheim West,8001820,4,Erbach (Württ),Baden-Württemberg,Erbach (Württ),89155,9.894833,48.325902,2024-07-09 23:10:00,2024-07-09 23:11:00,2024-07-09 23:10:00,2024-07-09 23:11:00,0,0,,on_time,on_time
-7811368954226795941-2407092306-5,2,Düsseldorf Hbf|Düsseldorf Flughafen|Duisburg Hbf|Mülheim(Ruhr)Hbf,8000098,1,Essen Hbf,Nordrhein-Westfalen,Essen,45127,7.014793,51.451355,2024-07-09 23:37:00,2024-07-09 23:46:00,2024-07-09 23:37:00,2024-07-09 23:47:00,0,1,,on_time,on_time
8684116080614001162-2407121226-11,50,Frankfurt(Main)Hbf|Frankfurt(Main)Süd|Offenbach(Main)Hbf|Hanau Hbf|Langenselbold|Gelnhausen|Wächtersbach|Bad Soden-Salmünster|Steinau(Straße)|Schlüchtern,8002010,5,Flieden,Hessen,Flieden,36103,9.576616,50.421382,2024-07-12 13:35:00,2024-07-12 13:35:00,2024-07-12 13:35:00,2024-07-12 13:35:00,0,0,,on_time,on_time
7601959029731818143-2407141512-21,2,Nienburg(Weser)|Linsburg|Hagen(Han)|Eilvese|Neustadt am Rübenberge|Poggenhagen|Wunstorf|Dedensen-Gümmer|Seelze|Letter|Hannover-Leinhausen|Hannover-Nordstadt|Hannover Hbf|Hannover Bismarckstr.|Hannover-Linden/Fischerhof|Hannover-Bornum|Empelde|Ronnenberg|Weetzen|Lemmie,8006336,5,Wennigsen (Deister),Niedersachsen,Wennigsen  ,30974,9.572167,52.279628,2024-07-14 16:28:00,2024-07-14 16:28:00,2024-07-14 16:28:00,2024-07-14 16:28:00,0,0,Information,on_time,on_time
-5879232233441680469-2407120539-17,RB35,Gelsenkirchen Hbf|Essen-Zollverein Nord|Essen-Altenessen|Essen-Bergeborbeck|Essen-Dellwig|Oberhausen Hbf|Duisburg Hbf|Duisburg-Hochfeld Süd|Rheinhausen Ost|Rheinhausen|Krefeld-Hohenbudberg Chempark|Krefeld-Uerdingen|Krefeld-Linn|Krefeld-Oppum|Krefeld Hbf|Forsthaus,8000584,5,Anrath,Nordrhein-Westfalen,Willich,47877,6.45023,51.285536,2024-07-12 06:37:00,2024-07-12 06:38:00,2024-07-12 06:38:00,2024-07-12 06:39:00,1,1,,on_time,on_time
8665922920026703225-2407141438-24,41,Berlin Beusselstraße|Berlin Westhafen|Berlin-Wedding|Berlin Gesundbrunnen(S)|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz (S)|Berlin Treptower Park|Berlin Sonnenallee|Berlin-Neukölln|Berlin Hermannstraße|Berlin-Tempelhof|Berlin Südkreuz (S)|Berlin-Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin-Halensee,8089047,3,Berlin-Westkreuz,Berlin,Berlin,14057,13.283966,52.500737,2024-07-14 15:28:00,2024-07-14 15:29:00,2024-07-14 15:28:00,2024-07-14 15:29:00,0,0,,on_time,on_time
8834493246600353734-2407131444-28,3,Erkner (S)|Berlin-Wilhelmshagen|Berlin-Rahnsdorf|Berlin-Friedrichshagen|Berlin-Hirschgarten|Berlin-Köpenick|Berlin-Wuhlheide|Berlin-Karlshorst (S)|Berlin Betriebsbf Rummelsburg|Berlin-Rummelsburg|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S)|Berlin Jannowitzbrücke|Berlin Alexanderplatz (S)|Berlin Hackescher Markt|Berlin Friedrichstraße (S)|Berlin Hbf (S-Bahn)|Berlin Bellevue|Berlin-Tiergarten|Berlin Zoologischer Garten (S)|Berlin Savignyplatz|Berlin Charlottenburg (S)|Berlin Westkreuz|Berlin Messe Süd (Eichkamp)|Berlin Heerstraße|Berlin Olympiastadion,8089331,5,Pichelsberg,Berlin,Berlin,14055,13.227134,52.510393,2024-07-13 15:51:00,2024-07-13 15:52:00,2024-07-13 15:51:00,2024-07-13 15:52:00,0,0,,on_time,on_time
6507392243790081005-2407130920-17,3,Pinneberg|Thesdorf|Halstenbek|Krupunder|Hamburg Elbgaustraße|Hamburg-Eidelstedt|Hamburg-Stellingen|Hamburg-Langenfelde|Hamburg-Altona(S)|Hamburg Königstraße|Hamburg Reeperbahn|Hamburg Landungsbrücken|Hamburg Stadthausbrücke|Hamburg Jungfernstieg|Hamburg Hbf (S-Bahn)|Hamburg-Hammerbrook,8002551,4,Elbbrücken,Hamburg,Hamburg,20457,10.0246596,53.534824,2024-07-13 10:01:00,2024-07-13 10:01:00,2024-07-13 10:04:00,2024-07-13 10:06:00,3,5,Information,on_time,on_time
-7944991161084304998-2407091531-4,1,Oranienburg|Lehnitz|Borgsdorf,8080190,4,Birkenwerder (b Berlin),Brandenburg,Birkenwerder,16547,13.288772,52.688249,2024-07-09 15:40:00,2024-07-09 15:40:00,,,0,0,,on_time,on_time
1653769359355988939-2407091925-1,70,,8000199,2,Kiel Hbf,Schleswig-Holstein,Kiel,24114,10.131976,54.314985,,2024-07-09 19:25:00,,2024-07-09 19:25:00,0,0,,on_time,on_time
1425866323293335387-2407101114-22,4,Geltendorf|Türkenfeld|Grafrath|Schöngeising|Buchenau(Oberbay)|Fürstenfeldbruck|Eichenau(Oberbay)|Puchheim|München-Aubing|München Leienfelsstr.|München-Pasing|München-Laim|München Hirschgarten|München Donnersbergerbrücke|München Hackerbrücke|München Hbf (tief)|München Karlsplatz|München Marienplatz|München Isartor|München Rosenheimer Platz|München Ost,8004134,4,München Leuchtenbergring,Bayern,München,81677,11.615986,48.13425,2024-07-10 12:08:00,2024-07-10 12:08:00,2024-07-10 12:09:00,2024-07-10 12:10:00,1,2,Bauarbeiten,on_time,on_time
-4525949924591958884-2407141332-12,4,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark|Freiberg(Neckar),8000873,5,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244504,48.943614,2024-07-14 14:02:00,2024-07-14 14:03:00,2024-07-14 14:03:00,2024-07-14 14:04:00,1,1,Störung,on_time,on_time
-2013517440059942356-2407130904-20,2,Haste|Bad Nenndorf|Bantorf|Winninghausen|Barsinghausen|Kirchdorf(Deister)|Egestorf(Deister)|Wennigsen(Deister)|Lemmie|Weetzen|Ronnenberg|Empelde|Hannover-Bornum|Hannover-Linden/Fischerhof|Hannover Bismarckstr.|Hannover Hbf|Hannover-Nordstadt|Hannover-Leinhausen|Letter,8005507,4,Seelze Pbf,Niedersachsen,Seelze,30926,9.594314,52.391675,2024-07-13 10:09:00,2024-07-13 10:10:00,2024-07-13 10:10:00,2024-07-13 10:10:00,1,0,Information,on_time,on_time
2292740259978690951-2407111618-11,3,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S)|Hamburg-Wilhelmsburg|Hamburg-Veddel|Hamburg Elbbrücken|Hamburg-Hammerbrook|Hamburg Hbf (S-Bahn),8003137,4,Jungfernstieg,Hamburg,Hamburg,20095,9.993883,53.552194,2024-07-11 16:48:00,2024-07-11 16:49:00,,,0,0,Information,on_time,on_time
-8104501532002495816-2407132037-9,3,Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Ostkreuz (S)|Berlin-Rummelsburg|Berlin Betriebsbf Rummelsburg|Berlin-Karlshorst (S)|Berlin-Wuhlheide|Berlin-Köpenick,8089065,5,Hirschgarten,Berlin,Berlin,12587,13.602134,52.457968,2024-07-13 20:58:00,2024-07-13 20:58:00,,,0,0,,on_time,on_time
-5535803868378154383-2407101149-26,3,Germersheim|Lingenfeld|Heiligenstein(Pfalz)|Berghausen(Pfalz)|Speyer Hbf|Speyer Nord-West|Schifferstadt Süd|Schifferstadt|Limburgerhof|Ludwigshafen-Rheingönheim|Ludwigshafen-Mundenheim|Ludwigshafen(Rh)Hbf|Ludwigshafen(Rhein) Mitte|Mannheim Hbf|Mannheim ARENA/Maimarkt|Mannheim-Seckenheim|Mannheim-Friedrichsfeld Süd|Heidelberg-Pfaffengrund/Wieblingen|Heidelberg Hbf|Heidelberg-Kirchheim/Rohrbach|St Ilgen-Sandhausen|Wiesloch-Walldorf|Rot-Malsch|Bad Schönborn-Kronau|Bad Schönborn Süd,8005933,5,Stettfeld-Weiher,Baden-Württemberg,Ubstadt-Weiher,76698,8.6369276,49.1836249,2024-07-10 13:09:00,2024-07-10 13:09:00,2024-07-10 13:14:00,2024-07-10 13:14:00,5,5,,on_time,on_time
-5921807103743673040-2407141632-3,1,Stuttgart Hbf|Vaihingen(Enz),8000055,2,Bruchsal,Baden-Württemberg,Bruchsal,76646,8.589649,49.124622,2024-07-14 17:10:00,2024-07-14 17:13:00,2024-07-14 17:17:00,2024-07-14 17:19:00,7,6,,delay,delay
-568038361379950450-2407082048-2,RE30,Hannover Hbf,8000226,3,Lehrte,Niedersachsen,Lehrte,31275,9.974599,52.376722,2024-07-08 20:57:00,2024-07-08 20:58:00,2024-07-08 20:57:00,2024-07-08 20:58:00,0,0,,on_time,on_time
2567373452981114953-2407090745-6,8,Herrsching|Seefeld-Hechendorf|Steinebach|Weßling(Oberbay)|Neugilching,8002275,4,Gilching-Argelsried,Bayern,Gilching,82205,11.299598,48.105674,2024-07-09 08:02:00,2024-07-09 08:03:00,2024-07-09 08:10:00,2024-07-09 08:10:00,8,7,,delay,delay
-2825130776926496819-2407130753-19,6,Frankfurt(Main)Süd|Frankfurt(M)Lokalbahnhof|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt(M)Galluswarte|Frankfurt(Main)Messe|Frankfurt(Main)West|Frankfurt-Eschersheim|Frankfurt-Frankfurter Berg|Frankfurt-Berkersheim|Bad Vilbel Süd|Bad Vilbel|Dortelweil|Groß Karben|Okarben,8004353,5,Nieder Wöllstadt,Hessen,Nieder Wöllstadt,61206,8.767357,50.280291,2024-07-13 08:34:00,2024-07-13 08:35:00,2024-07-13 08:34:00,2024-07-13 08:35:00,0,0,,on_time,on_time
-8101472749947332762-2407102103-2,1,Hamburg Airport,8004661,4,Ohlsdorf,Hamburg,Hamburg,22337,10.031968,53.620873,2024-07-10 21:06:00,2024-07-10 21:09:00,2024-07-10 21:06:00,2024-07-10 21:09:00,0,0,,on_time,on_time
-2463031896997131077-2407111650-19,2,Dessau Hbf|Dessau Süd|Marke|Raguhn|Jeßnitz(Anh)|Wolfen(Bitterfeld)|Greppin|Bitterfeld|Petersroda|Delitzsch unt Bf|Zschortau|Rackwitz(Leipzig)|Leipzig Messe|Leipzig Essener Straße|Leipzig Nord|Leipzig Hbf (tief)|Leipzig Markt|Leipzig Wilhelm-Leuschner-Platz,8012184,5,Leipzig Bayerischer Bahnhof,Sachsen,Leipzig,4103,12.381658,51.329267,2024-07-11 17:50:00,2024-07-11 17:50:00,2024-07-11 17:50:00,2024-07-11 17:50:00,0,0,,on_time,on_time
6146532856612776074-2407101730-2,5,Bad Homburg,8004596,4,Oberursel (Taunus),Hessen,Oberursel (Taunus),61440,8.589409,50.199423,2024-07-10 17:33:00,2024-07-10 17:34:00,2024-07-10 17:33:00,2024-07-10 17:34:00,0,0,,on_time,on_time
1432379666924897292-2407141914-16,1,Freising|Pulling(b Freising)|Neufahrn(b Freising)|Eching|Lohhof|Unterschleißheim|Oberschleißheim|München-Feldmoching|München-Fasanerie|München-Moosach|München-Laim|München Hirschgarten|München Donnersbergerbrücke|München Hackerbrücke|München Hbf (tief),8004132,3,München Karlsplatz,Bayern,München,80331,11.565619,48.139452,2024-07-14 19:56:00,2024-07-14 19:57:00,2024-07-14 19:58:00,2024-07-14 19:59:00,2,2,,on_time,on_time
-4543138664396724943-2407142108-9,1,Hamburg-Poppenbüttel|Hamburg-Wellingsbüttel|Hamburg Hoheneichen|Hamburg Kornweg(Klein Borstel)|Hamburg-Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg-Barmbek,8002106,4,Friedrichsberg,Hamburg,Hamburg,22049,10.057433,53.576328,2024-07-14 21:26:00,2024-07-14 21:27:00,2024-07-14 21:26:00,2024-07-14 21:27:00,0,0,,on_time,on_time
2062805381225481990-2407121341-17,46,Königs Wusterhausen|Wildau|Zeuthen|Eichwalde|Berlin-Grünau|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin-Neukölln|Berlin Hermannstraße|Berlin-Tempelhof|Berlin Südkreuz (S)|Berlin-Schöneberg|Berlin Innsbrucker Platz,8089107,4,Bundesplatz,Berlin,Berlin,10715,13.32959,52.477617,2024-07-12 14:28:00,2024-07-12 14:28:00,2024-07-12 14:28:00,2024-07-12 14:28:00,0,0,,on_time,on_time
-9182934273550238992-2407090743-1,1,,8000285,4,Rödermark-Ober Roden,Hessen,Ober Roden / Rödermark,63322,8.828961,49.973622,,2024-07-09 07:43:00,,,0,0,,on_time,on_time
484647286530075551-2407141608-11,3,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S)|Hamburg-Wilhelmsburg|Hamburg-Veddel|Hamburg Elbbrücken|Hamburg-Hammerbrook|Hamburg Hbf (S-Bahn),8003137,4,Jungfernstieg,Hamburg,Hamburg,20095,9.993883,53.552194,2024-07-14 16:38:00,2024-07-14 16:39:00,,,0,0,Information,on_time,on_time
3583676402954717629-2407120833-4,11,Bergisch Gladbach|Duckterath|Köln-Dellbrück,8003369,5,Köln-Holweide,Nordrhein-Westfalen,Köln,51067,7.041235,50.97627,2024-07-12 08:40:00,2024-07-12 08:40:00,2024-07-12 08:40:00,2024-07-12 08:40:00,0,0,Information. (Quelle: zuginfo.nrw),on_time,on_time
-4068550190483199097-2407082008-12,3,Berlin-Spandau (S)|Berlin-Stresow|Berlin-Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd (Eichkamp)|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten,8089005,4,Bellevue,Berlin,Berlin,10557,13.348263,52.519955,2024-07-08 20:32:00,2024-07-08 20:33:00,2024-07-08 20:32:00,2024-07-08 20:33:00,0,0,Information,on_time,on_time
4428353147415919988-2407101620-4,6,Westerland(Sylt)|Keitum|Morsum,8003303,5,Klanxbüll,Schleswig-Holstein,Klanxbüll,25924,8.676454,54.861997,2024-07-10 16:43:00,2024-07-10 16:44:00,2024-07-10 16:43:00,2024-07-10 16:46:00,0,2,Information,on_time,on_time
-9175607757521953856-2407111257-14,6,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Neuwirtshaus(Porscheplatz)|Korntal|Weilimdorf|Ditzingen|Höfingen|Leonberg,8005236,5,Rutesheim,Baden-Württemberg,Leonberg,71229,8.95955,48.790017,2024-07-11 13:31:00,2024-07-11 13:31:00,2024-07-11 13:33:00,2024-07-11 13:34:00,2,3,,on_time,on_time
4373104601533006165-2407091913-1,5,,8001739,4,Elbgaustraße,Hamburg,Hamburg,22523,9.893738,53.602575,,2024-07-09 19:13:00,,,0,0,Information,on_time,on_time
